run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C109__S3_mixed_fleet_arc__A3_NoLNS__seed11,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3034.211398245273,3155.9678976700943,1074.0626216146395,0.945667,0.9077296676519188,0.037937332348081276,4.011700984393161,1800.0030739000067,26.000044400777874,0.0014591256754525488,1.670093199936673,1,0,0,13083,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.945667 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed12,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3116.404569464942,3266.5115099055038,1108.5765648955883,0.936121,0.9361209077294945,9.227050545845827e-08,9.85668577656716e-06,1800.0033214000287,26.00004797577819,3.5488590461224554e-09,1.6311152999987826,1,0,0,13033,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.936121 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed13,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3183.915071023682,3018.342514778539,1024.2091955715164,0.897201,0.8972010028205247,0.0,0.0,1800.0723931000102,26.001045678111257,0.0,1.5789224000182003,1,0,0,13007,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.897201 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed14,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2946.1617263932494,3065.59192765581,1044.9795123167455,0.893401,0.8820713920858857,0.011329607914114304,1.2681436347300152,1800.0618982999586,26.000894086554958,0.0004357391663686225,1.7668934999965131,1,0,0,13195,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.893401 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed15,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3163.4251609247453,3142.2733255581834,1064.9676744600222,0.931266,0.9176616822183251,0.013604317781674924,1.4608412399545267,1800.0192175999982,26.00027758755553,0.0005232374052877934,1.6209250000538304,1,0,0,12979,8,real_solver:A3_NoLNS | archive=8 | walltime_hit=1 | init_best=0.931266 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed16,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2883.0767986206274,3057.940860537638,1045.1474117811608,0.889824,0.874725541857786,0.015098458142214,1.6967915163239022,1800.0578446999425,26.000835534554724,0.0005806912674843996,1.5769283999688923,1,0,0,13016,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.889824 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed17,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3047.7116941757045,3251.7529868744614,1100.0338801261137,0.953855,0.9251361556946799,0.028718844305320124,3.010818657481496,1800.0697321000043,26.00100724144451,0.001104528145338289,1.5687765000620857,1,0,0,13036,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.953855 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed18,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3179.9081273355514,3032.7000460514837,1027.6151030330616,0.930777,0.8990376524258427,0.031739347574157306,3.409984085786102,1800.003003400052,26.000043382445195,0.0012207421005915396,1.6387153000105172,1,0,0,13024,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.930777 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed19,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2941.6525142462006,3109.8636920018807,1056.8365765905755,0.897037,0.888937466399903,0.008099533600096964,0.9029207936904459,1800.075011900044,26.00108350522286,0.0003115075415403364,1.6790291999932379,1,0,0,12897,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.897037 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__A3_NoLNS__seed20,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3031.834305766185,3250.762607427274,1098.5028418253166,0.943675,0.9229426042294069,0.02073239577059316,2.1969847426914093,1800.0081062000245,26.00011708955591,0.0007973962463007999,1.589614599943161,1,0,0,12987,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.943675 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
R101__S1_balanced__A3_NoLNS__seed01,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4233.05186784336,2262.889089356768,1198.7060923268252,0.963033,0.8799183096933354,0.08311469030666463,8.630513212596517,1800.0560167999938,26.000809131555467,0.0031966193777328957,1.5687575000338256,1,0,0,12857,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.963033 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed02,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4255.870278963424,2236.3544498946076,1185.4914715343443,0.922247,0.8748367563885336,0.047410243611466396,5.140731670741828,1800.0932347000344,26.00134672344494,0.0018233764626013561,1.5450210999697447,1,0,0,12876,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.922247 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed03,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4256.613486264863,2264.5356124545183,1201.462469922891,0.910142,0.8824322347507731,0.02770976524922686,3.0445540640061504,1800.1061375000281,26.00153309722263,0.0010656973627523024,1.529505499987863,1,0,0,12803,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.910142 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed04,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4454.772463858698,2298.5686766272993,1218.7240908981337,0.927125,0.9048294685102026,0.02229553148979735,2.404803180779005,1800.0444886999903,26.000642614555417,0.0008574992480115122,1.7978122000349686,1,0,0,12794,10,real_solver:A3_NoLNS | archive=10 | walltime_hit=1 | init_best=0.927125 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed05,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4426.770520539365,2257.999457816691,1197.9839834669576,0.945463,0.8925615854556445,0.052901414544355596,5.595291888138996,1800.062814899953,26.000907326332655,0.0020345987884345562,1.573547999956645,1,0,0,12889,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.945463 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed06,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4389.4427070629245,2204.2763769713824,1168.778575091336,0.944381,0.8758828913016826,0.0684981086983174,7.253228167266961,1800.0032835999737,26.000047429777396,0.0026345378362605497,1.654111300013028,1,0,0,12799,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.944381 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed07,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4176.523309363239,2308.853603942702,1226.5330045010528,0.903304,0.8887189651321554,0.01458503486784457,1.6146319365180017,1800.03989679995,26.000576287110388,0.0005609504461281885,1.7661696000723168,1,0,0,12897,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.903304 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed08,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4367.750269826426,2233.9327195165347,1186.7984887667897,0.921149,0.8826039725923563,0.03854502740764365,4.184450876855281,1800.054401600035,26.000785800889393,0.0014824562497001597,1.6881311000324786,1,0,0,12911,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.921149 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed09,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4284.062092139794,2258.814533813004,1198.5084202465262,0.927397,0.8828771855381428,0.044519814461857266,4.80051309868991,1800.052276100032,26.000755099222683,0.0017122508285610607,1.8211537000024691,1,0,0,12947,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.927397 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed10,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4514.811550299754,2228.575095341862,1180.5675162417594,0.930519,0.8906263022607769,0.039892697739223104,4.2871448878768845,1800.1157971000066,26.001672624777875,0.0015342358283985161,1.73132539994549,1,0,0,12895,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.930519 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed11,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4347.222559539694,2231.4346858914487,1184.399017790928,0.923954,0.8802735807769029,0.04368041922309718,4.7275534521304285,1800.079307399923,26.001145551332222,0.0016799421062761262,1.8790065000066534,1,0,0,12801,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.923954 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed12,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4385.154190191643,2216.5962518939737,1175.5773304330735,0.917222,0.8788389805685032,0.0383830194314968,4.184703314082829,1800.0160175999627,26.000231365332795,0.0014762568414169767,1.578433399903588,1,0,0,12797,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.917222 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed13,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4277.36854553257,2265.170827408155,1200.1634432527123,0.931934,0.8836481491980187,0.048285850801981334,5.181252191891414,1800.0092737999512,26.000133954888184,0.0018571385395844584,1.576517099980265,1,0,0,12790,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.931934 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed14,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4514.024978209256,2229.179819837017,1182.7858375724472,0.907086,0.8911817826498826,0.015904217350117378,1.7533307040476183,1800.0066543999128,26.000096119109852,0.0006116984059311962,1.7354250999633223,1,0,0,12890,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.907086 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed15,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4438.036129860863,2257.782451430917,1198.2113741891699,0.934982,0.8933701371175183,0.04161186288248164,4.450552297528898,1800.0659482999472,26.000952586554792,0.0016003976294314433,1.6730085000162944,1,0,0,12909,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.934982 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed16,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4259.684381398821,2281.1255574700504,1209.7284479664718,0.910455,0.8868151227249755,0.02363987727502448,2.5964904663079973,1800.1029493000824,26.001487045445636,0.0009091740496882538,1.5673069000476971,1,0,0,12846,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.910455 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed17,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4214.539965855332,2232.298377798786,1183.7957886324812,0.929843,0.871022847376372,0.05882015262362794,6.325815500426194,1800.1451074000215,26.002095995778088,0.0022621312002377987,1.5305512000340968,1,0,0,12875,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.929843 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed18,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4554.972327973108,2249.9581026677097,1193.4205973459257,0.911465,0.8993169134800807,0.012148086519919277,1.332808886783286,1800.0034184000688,26.000049376889883,0.0004672332095921745,1.921026499941945,1,0,0,12888,11,real_solver:A3_NoLNS | archive=11 | walltime_hit=1 | init_best=0.911465 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed19,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4551.274802105212,2251.265471405927,1194.1873742471862,0.937132,0.8994161036808904,0.03771589631910954,4.024608733786653,1800.1091930000111,26.001577232222385,0.0014505234041098946,1.5684064000379294,1,0,0,12900,11,real_solver:A3_NoLNS | archive=11 | walltime_hit=1 | init_best=0.937132 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A3_NoLNS__seed20,main,solomon,100,R101,random,S1_balanced,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4377.206682283192,2242.9759015718005,1188.2091101385456,0.944271,0.8847941941948173,0.059476805805182664,6.298700881969547,1800.0712002000073,26.00102844733344,0.0022874789712897825,1.5672896999167278,1,0,0,12897,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.944271 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed01,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4391.402565456081,2245.384582039704,1179.4625786844617,0.964832,0.8884301171642689,0.07640188283573113,7.918672145589193,1800.0039670000551,26.00005730111191,0.002938527479032277,1.6961867000209168,1,0,0,12897,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.964832 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed02,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4249.9950071596495,2230.5244270616677,1172.4022218249731,0.924127,0.8749239464464319,0.04920305355356813,5.3242739962762835,1800.0034203000832,26.000049404334536,0.0018924215407592788,1.5740659000584856,1,0,0,12927,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.924127 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed03,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4285.538870727755,2250.089193995174,1184.7584898099813,0.911888,0.882980833142384,0.028907166857616073,3.170034791291921,1800.09022490005,26.00130324855628,0.001111758383081092,1.562943600001745,1,0,0,12970,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.911888 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed04,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4529.107043680289,2222.4413349586157,1168.95384714273,0.92874,0.8924148254347083,0.03632517456529172,3.91123183725173,1800.0040402999148,26.000058359887657,0.0013971189626763851,1.5507950999308378,1,0,0,12951,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.928740 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed05,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4138.331657398322,2295.352475109241,1206.7968033255797,0.923823,0.8840861919871449,0.03973680801285506,4.301344306523551,1800.0395318999654,26.000571016332835,0.001528305204831598,1.5784810000332072,1,0,0,13065,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.923823 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed06,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4405.480915964619,2246.964039079124,1180.2185378184088,0.946007,0.8898008732151692,0.056206126784830834,5.941407070437199,1800.0904972999124,26.001307183220955,0.002161665426617532,1.54927509999834,1,0,0,12970,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.946007 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed07,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4105.925054579063,2311.6986849695963,1218.6656993919146,0.905184,0.8868769134943139,0.018307086505686132,2.0224712882337883,1800.0782755999826,26.001130647555303,0.0007040880934694051,1.6130213999422267,1,0,0,12987,11,real_solver:A3_NoLNS | archive=11 | walltime_hit=1 | init_best=0.905184 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed08,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4251.610190023518,2330.9435572650405,1223.020184413951,0.934646,0.9006033731683828,0.034042626831617184,3.642301666258368,1800.0706405999372,26.001020364221315,0.0013092804187970067,1.8628454999998212,1,0,0,12899,8,real_solver:A3_NoLNS | archive=8 | walltime_hit=1 | init_best=0.934646 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed09,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4406.783131584174,2271.750923955112,1194.537639985993,0.929173,0.8966452018629139,0.03252779813708617,3.5007257138429733,1800.1199931000592,26.001733233667522,0.0012509857648631123,1.6528552999952808,1,0,0,13016,8,real_solver:A3_NoLNS | archive=8 | walltime_hit=1 | init_best=0.929173 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed10,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4286.642136976411,2272.458733134012,1193.223420977923,0.93245,0.8880705820986406,0.04437941790135935,4.759442104280053,1800.0428665000945,26.000619182779143,0.001706860040116004,1.5947275999933481,1,0,0,13046,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.932450 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed11,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4241.992628066919,2246.077760524666,1179.982450822394,0.925769,0.878264733102605,0.04750426689739495,5.131330482808881,1800.0146410999587,26.00021148255496,0.001827072327056582,1.6971101000672206,1,0,0,13002,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.925769 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A3_NoLNS__seed12,main,solomon,100,R101,random,S2_peak_dirty,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4279.477265033917,2265.7790407547145,1189.4819797071557,0.91903,0.8857810872251798,0.03324891277482023,3.6178267058551112,1800.0571463999804,26.000825447999716,0.0012787637393019042,1.538869799929671,1,0,0,12929,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.919030 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
